商品名称,价格,店铺名称,颜色,评论数,图片,店铺ID,卖点,skuId,总销量,商品ID
技嘉（GIGABYTE）主板CPU套装雕妹B850M AORUS ELITE WIFI7 ICE-P+AMD 锐龙 9 9950X3D,6128.00,技嘉京东自营旗舰店,,5,jfs/t1/381668/14/22655/160327/6965a733F5a53081f/c6649445ce584023.jpg,1000000297,,100172299991,,100172299991
AMD锐龙R7 9700X搭微星B840 GAMING PLUS WIFI 主板CPU套装 板U套装,2649.00,AMD京东自营旗舰店,R7 9700X,1000+,jfs/t1/349317/27/264/113119/68bba3aeF8856c1f1/b15701ce74218e96.jpg,1000000706,,100108117466,1000+,100108117466
铭瑄MS-挑战者H810M-K WIFI电脑主板+英特尔酷睿Ultra 5 225F台式机处理器主板CPU套装,1270.00,铭瑄京东自营旗舰店,铭瑄H810M-K WF+225F,500+,jfs/t1/375470/36/8861/115948/6939151eFb42271f1/d612af6259ad1b9b.jpg,1000094211,,100306737170,1000+,100306737170
铭瑄MS-挑战者B760M D5 WiFi电脑主板+英特尔i5-12490F 酷睿12代 处理器主板CPU套装,1649.00,铭瑄京东自营旗舰店,挑战者 B760M D5 WiFi,1000+,jfs/t1/98950/31/43619/110181/65fab176F8832337b/3074d4c354027392.jpg,1000094211,,100099075520,1000+,100099075520
华擎 (ASRock)B850M Steel Legend 钢铁传奇 WIFI7 主板+AMD 锐龙9 9950X3D CPU  板U套装,5848.00,华擎京东自营旗舰店,,1,jfs/t1/270284/25/16090/137760/67ee3d7aF204bf2c4/235958f8824c4888.jpg,1000000509,,100157772071,,100157772071
铭瑄 MS-终结者 B760M D5+英特尔14代酷睿i5-14600K处理器主板CPU套装,2439.00,铭瑄京东自营旗舰店,14600K,10,jfs/t1/243885/34/2393/105955/659bb2c0Fb2851dc5/ef5bcdedd85e3573.jpg,1000094211,性能强劲;扩展性强;高速互联,100085362696,,100085362696
微星MEG Z890 ACE战神主板+英特尔（Intel）Ultra U5-245KF 酷睿-主板CPU套装,5979.00,微星京东自营旗舰店,245KF,500+,jfs/t1/292392/9/16727/98314/68637973F23b02cb3/8fbd818e356435e9.jpg,1000000266,官方自营;主板三年质保;套装更优惠,100149442480,1000+,100149442480
铭瑄MS-挑战者B760M-F WIFI电脑主板+英特尔(Intel) i5-12400F 酷睿12代 主板CPU套装,1579.00,铭瑄京东自营旗舰店,挑战者 B760M-F WIFI,1000+,jfs/t1/263861/40/14118/112973/678f029dFb766dcda/c3d39f2f4190ef05.jpg,1000094211,,100183488436,1000+,100183488436
AMD 锐龙R5 5500 搭华擎B450M-HDV R4.0 板U套装 CPU主板套装,899.00,AMD京东自营旗舰店,R5 5500,500+,jfs/t1/113120/18/39308/77394/655daac7Ff3831648/3b9e041b97204ffd.jpg,1000000706,,100077130539,700+,100077130539
微星（MSI）主板CPU套装MPG X870E EDGE TI WIFI+AMD 9950X3D2 板U套装,9198.00,,,0,jfs/t1/415834/19/21778/128190/69df0997Fd34c6290/008332032005dd7d.png,0,,100257984009,,100257984009
铭瑄MS-挑战者B760M-F WIFI电脑主板+英特尔(Intel) i5-12490F 酷睿12代 主板CPU套装,1599.00,铭瑄京东自营旗舰店,挑战者 B760M-F WIFI,1000+,jfs/t1/260281/32/14177/113390/678f037eF6c724474/84d8588ebbd7f318.jpg,1000094211,,100146109275,1000+,100146109275
铭瑄MS-终结者 B860M WIFI电脑主板+英特尔酷睿 Ultra 5 225处理器主板CPU套装,2019.00,铭瑄京东自营旗舰店,铭瑄终结者B860M WIFI+225,1000+,jfs/t1/337119/32/19860/108253/68ede28eFc7b36f4b/d238d6a3e2935f78.jpg,1000094211,,100192144050,3000+,100192144050
AMD 锐龙R9 9950X3D搭微星B850M MORTAR WIFI迫击炮 主板CPU套装 板U套装,6099.00,AMD京东自营旗舰店,R9 9950X3D,2000+,jfs/t1/308025/11/1405/114293/6826fb76F76999557/17ec4e7af73e00e1.jpg,1000000706,,100134486426,3000+,100134486426
七彩虹（Colorful）七彩虹 主板CPU套装COLORFIRE B760M-MEOW WIFI D5暗影紫+英特尔(Intel) i5-14400F CPU,1909.00,七彩虹京东自营旗舰店,i5-14400F,500+,jfs/t1/397351/3/20228/162362/69afeea3Fa2d5c911/0083320320794ec0.jpg,1000000267,,100253726392,1000+,100253726392
AMD锐龙R7 7800X3D搭华擎B850M-X WIFI家用办公主板 主板CPU套装 板U套装,3169.00,AMD京东自营旗舰店,R7 7800X3D,63,jfs/t1/397314/23/13144/101472/69a7cc72Fbb05168d/0083320320872e17.jpg,1000000706,,100113450639,,100113450639
精粤(JGINYUE) 精粤主板CPU套装B550M PLUS WIFI主板+AMD锐龙 R5 5600主板CPU套装,1318.00,精粤京东自营旗舰店,R5 5600,500+,jfs/t1/295010/6/7895/124680/68494b30F84ab5e7f/cff502d9032017fe.png,1000600299,,100241810334,800+,100241810334
精粤(JGINYUE) 精粤 主板CPU套装B550I GAMING+AMD  R5 5600GT 主板CPU套装,1507.00,精粤京东自营旗舰店,R5 5600GT,500+,jfs/t1/311522/35/4267/117890/68341721Fd4336c6a/dededfa69909c65b.png,1000600299,,100172062725,800+,100172062725
精粤(JGINYUE) 精粤 主板CPU套装B450M PRO ARGB+AMD  R5 5600 主板CPU套装,1188.00,精粤京东自营旗舰店,R5 5600,500+,jfs/t1/284047/30/28059/140276/681acfb0Fa4d334da/a6816ca1e73e735d.png,1000600299,,100172062569,800+,100172062569
精粤(JGINYUE) 精粤 夜魔主板CPU套装B650I Night Devil+AMD  R5 7500F 主板CPU套装,1947.00,精粤京东自营旗舰店,R5 7500F,500+,jfs/t1/298636/12/4055/116322/681b12b8F2df8a80a/c30a0ab46513400d.png,1000600299,,100172062625,800+,100172062625
AMD 锐龙R5 5500GT核显 搭华硕PRIME B550M-K板U套装 CPU主板套装,1419.00,AMD京东自营旗舰店,R5 5500GT,2000+,jfs/t1/415478/12/4429/122428/69d46f88Fac0172b8/0083320320d88004.jpg,1000000706,,100095852199,5000+,100095852199
