商品名称,价格,店铺名称,颜色,评论数,图片,店铺ID,卖点,skuId,总销量,商品ID
九州风神（DEEPCOOL）玄冰400性能版PLUS风冷散热器/升级塔体/升级双聚风环风扇/热管偏置不挡内存/多平台支持,99.00,九州风神 京东自营旗舰店,玄冰400性能版PLUS-全新升级,100万+,jfs/t1/409989/40/11594/110141/69cb2b34Fb56a5a1e/00833203202a1406.jpg,1000000461,兼容AM4;不挡内存;热管偏置;双聚风扇;升级塔体,100239608659,100万+,100239608659
利民（thermalright）Assassin King 120 SE ARGB CPU风冷散热器 AGHP3.0逆重力五热管 AK120 SE ARGB,87.00,利民Thermalright京东自营旗舰店,AK120 SE ARGB 青春版,5万+,jfs/t1/248363/13/22520/73343/67203136F7e0fe8b6/705bd5aae1666317.jpg,1000099731,主板神光同步;阳极喷砂灰顶盖;热管直触工艺;高效冷却;简易安装;五根热管;兼容广泛;逆重力设计;直触底座;多彩光效,100039319252,10万+,100039319252
毕亚兹 笔记本压风式散热器游戏本底座大风力调速电脑支架适用联想R9000X戴尔外星人拯救者华硕ROG水冷,299.00,Biaze(毕亚兹)京东自营旗舰店,【嗷嗷叫真降温】压风式散热器,10万+,jfs/t1/392321/18/344/411670/696f42b3F5679074e/00835dc5dc3fd979.jpg,1000093623,真实降温45℃;极致体验;流线外观;游戏电竞专;畅玩无忧;通用适用;多档位调节;瞬间降温;多机型适配;二合一设计,100065686949,10万+,100065686949
飞智B9磁吸手机散热器 半导体吸风散热智能控温超低噪音 游戏直播平板降温神器 一加苹果IQOO,110.00,飞智京东自营旗舰店,【吸风散热】B9,20万+,jfs/t1/411940/23/10480/86290/69cf63faF7b83d04b/00833203202b0bc3.jpg,1000081425,75g轻量化;33dB超轻音;智能控温;吸风散热;超低噪音;RGB灯效;直播利器;磁吸设计;降温神器,100251666951,40万+,100251666951
ATSCORE笔记本散热器DCX-K5/电脑支架/电竞游戏本底座/10种RGB灯效轻音大风速-带屏显带手机支架14-19英寸,459.00,ATSCORE京东自营旗舰店,【炫彩灯效】大风速+带支架,2万+,jfs/t1/416435/39/19199/387162/69e1dc27Fc2b9d75b/00835dc5dcf6fe1e.jpg,1000423609,强劲风速降温;LED炫彩灯效;8档高度调节;便携设计;电竞游戏本;办公轻薄本;RGB灯效;屏显实时监控;二合一兼容;二合一用,100200982781,3万+,100200982781
利民（thermalright）Frost Commander 140 冰封统领 8mmAGHP4.0 五热管全电镀回流焊风冷散热器 2次动平衡 FC140,314.00,利民Thermalright京东自营旗舰店,FC140 5X8MM双塔高性能标准版,10万+,jfs/t1/177689/17/50615/79875/671f6203F0b76aab1/7c22c01fc3769ca8.jpg,1000099731,高效传导;高性能散热;五热管设计;支持多平台,100019603508,10万+,100019603508
【首款全彩屏】黑鲨6pro散热器,269.00,黑鲨京东自营官方旗舰店,【行业首创全彩屏】6pro磁吸版,20万+,jfs/t1/411731/2/19941/116671/69d4d397Fe2fbff91/0083320320b901db.jpg,1000097162,全新琉璃灯效;低至-25℃;行业首创全彩屏;直播利器;全彩视界;磁吸设计;RGB灯效;冰封制冷;智控散热;降温神器,100247795303,40万+,100247795303
瓦尔基里DQ125 ARGB WHITE VK CPU风冷散热器 双塔 逆重力6热管直触 支持LGA1700/1851 AM5 ARGB光效,149.00,瓦尔基里（VALKYRIE）京东自营旗舰店,DQ125 ARGB WHITE,1万+,jfs/t1/346814/6/21090/54517/6908f8d7F9f545221/9af1c6e350facaae.jpg,1000421158,双塔6热管;高性能风扇;一体式顶盖设计;逆重力6热管;直触底座;ARGB光效;AM5兼容;双塔设计;高效风扇;LGA1700,100221646845,1万+,100221646845
九州风神（DEEPCOOL）大霜塔性能版白色FOR INTEL 风冷散热器/升级塔体/创新聚风环风扇/精雕镀镍铜底/INTEL平台专用,159.00,九州风神 京东自营旗舰店,大霜塔性能版白FOR INTEL,20万+,jfs/t1/409861/26/16948/107349/69cb2b41F553351de/0083320320130149.jpg,1000000461,INTEL平台;创新聚风环风扇;升级塔体;精雕镀镍;创新聚风;铜底散热;白色外观,100319734156,30万+,100319734156
黑鲨5磁吸手机散热器 游戏直播专用降温神器 轻仅82g半导体制冷背夹适用平板苹果17红魔IQOO一加绝区零 京东自营,129.00,黑鲨京东自营官方旗舰店,【轻仅82.5g】背夹5烈焰黑,20万+,jfs/t1/417935/29/1283/101139/69d74b6bFb5277c32/0083320320a9be06.jpg,1000097162,60万+人浏览;超20万人店内购买;3万+人已买,100199053610,40万+,100199053610
九州风神（DEEPCOOL）玄冰400V5ARGB白色CPU电脑散热器附带硅脂(白化4热管/幻彩ARGB/220W/AG400ARGB WH）,79.00,九州风神 京东自营旗舰店,玄冰400V5白-4热管/ARGB,100万+,jfs/t1/411183/24/9961/80698/69cb2b32F2e616dfc/008332032016d151.jpg,1000000461,4热管设计;穿片工艺;温控智能;超频220W,100032596099,100万+,100032596099
子意RUIX大双塔8铜管CPU散热器风冷黑色无光版CD纹标（黑化塔体/支持英特尔/AMD多平台/配硅脂）,189.00,子意DIY京东自营旗舰店,8铜管大双塔无光黑化AM5/1700,2000+,jfs/t1/337017/6/3915/119241/68b28b82F7f02615c/5600fa512876adfd.jpg,1000480162,8铜管CD纹;支持多平台安装;黑化塔体大双塔;热管直触底座;轴心CD纹;直触底座;八铜管散热;黑色外观;无光风扇;全黑化外观,100275595014,5000+,100275595014
利民（thermalright）Burst Assassin 120 SE ARGB WHITE CPU风冷散热器AGHP4.0逆重力6热管BA120 SE ARGB WHITE ,129.00,利民Thermalright京东自营旗舰店,BA120 SE WHTIE ARGB,1万+,jfs/t1/271253/8/3458/70584/67d3c0a9Fd26053e3/f49e303355f6fee1.jpg,1000099731,热管镀镍工艺;SS2通用扣具;5V幻彩灯效;逆重力设计;直触底座;ARGB灯效;风冷鳍片;6热管散热;兼容AM5,100155462779,1万+,100155462779
索耐摩【首创11核飓风丨速降65℃】笔记本散热器游戏本降温神器平板电脑支架立式底座风压式水冷风扇散热,158.00,索耐摩京东自营旗舰店,11核升级款】冰风降温神器,10万+,jfs/t1/293946/8/9381/162093/68b5df1dF123a1d49/b7906a179bd33a16.jpg,1000616916,降温神器;近30日人气商品;100+人收藏,100169193819,10万+,100169193819
利民（thermalright）Peerless Assassin 120 BLACK 风冷散热器 AGHP六热管双塔带顶盖 PA120 BLACK,217.00,利民Thermalright京东自营旗舰店,PA120 6X6MM双塔纯黑版,20万+,jfs/t1/249281/27/22000/78922/671f6698F122fb2e9/0235b3d3910a1960.jpg,1000099731,纳米喷涂黑漆;内存显卡避让;精工微雕铜底;低噪运行;耐用材料;简约外观;性能提升;顶盖加持;高效散热;穿片工艺,100018180372,30万+,100018180372
利民（thermalright）AQUA ELITE 240 WHITE ARGB 一体式水冷散热器日蚀幻彩光效 ARGB冷头 AE240 WHITE ARGB,219.00,利民Thermalright京东自营旗舰店,AQUA ELITE 240 WHITE ARGB,20万+,jfs/t1/207803/14/42147/61127/6674cfa0F97ac92fc/bf666817e75d3d9e.jpg,1000099731,主板神光同步;兼容AM4;双平台金属扣具;超强散热,100038108279,20万+,100038108279
睿量（REMAX）睿量【电竞级散热丨冰霜制冷】手机散热器磁吸冰封背夹式黑鲨红魔适用苹果15华为小米手机平板通用,139.00,睿量（REMAX）京东自营旗舰店,磁吸散热器无线充【超频制冷】,2万+,jfs/t1/171811/3/35871/189096/64925d4aF82bb68c0/139c910c3e5685ce.jpg,1000414282,1秒瞬间制冷;近30日人气商品;3万+人加购,100045726182,4万+,100045726182
利民（thermalright）Assassin X 120 R DIGITAL WHITE 四热管CPU风冷散热器 数显屏 AX120 R DIGITAL WHITE,119.00,利民Thermalright京东自营旗舰店,AX120 R DIGITAL WHITE,2000+,jfs/t1/247486/19/26486/69460/674a6100Fd7835e59/75a2a41292728b33.jpg,1000099731,ARGB数显屏;热管直触工艺;双平台扣具;数显屏幕;支持15代;穿片工艺;热管直触;兼容多平台;直触工艺;白色外观,100127527185,5000+,100127527185
九州风神（DEEPCOOL）玄冰500风冷散热器CPU散热（加宽塔体/不挡内存/PWM风扇/240W/多平台易安装/AG500),89.00,九州风神 京东自营旗舰店,玄冰500-5热管/不挡内存,2万+,jfs/t1/412823/38/2867/82066/69cb2b30F88145681/0083320320640c75.jpg,1000000461,加宽塔体;五热管设计;简约外观;无光灯效;稳定性能;宽塔设计;静音运行;不挡内存;5热管设计;PWM风扇,100042558125,2万+,100042558125
利民（thermalright）Peerless Assassin 120 Digital ARGB BLACK 数显屏 风冷散热器  双塔散热器 6热管,242.90,利民Thermalright京东自营旗舰店,PA120 Digital ARGB BLACK ,5000+,jfs/t1/261634/28/9132/85988/677ce207Fa5a93e5d/77da6009e2c2fe1c.jpg,1000099731,ARGB数显屏;回流焊微雕铜底;双平台扣具;兼容AM4;穿片工艺;数显屏显示;ARGB灯效;6热管散热;兼容AM5;双塔设计,100167230990,8000+,100167230990
利民（thermalright）FROZEN WARFRAME 360 SE ARGB WHITE 寒冰装甲 一体式水冷散热器 FW360 SE ARGB WHITE,363.00,利民Thermalright京东自营旗舰店,FW360 SE ARGB WHITE,1万+,jfs/t1/167347/18/38298/54601/677ce272F88b953d6/07281a10683a2e06.jpg,1000099731,磁吸模块屏幕;ARGB灯效;IPS屏显;支持DIY主题,100141810403,1万+,100141810403
利民（thermalright）AQUA ELITE 360  ARGB 一体式水冷散热器日蚀幻彩光效 全金属扣具ARGB冷头 AE360 ARGB,399.00,利民Thermalright京东自营旗舰店,AQUA ELITE 360 ARGB,20万+,jfs/t1/244597/3/12126/43997/6674cf3aF62d8ddd6/0ce9642614362e85.jpg,1000099731,全金属扣具;主板神光同步;兼容AM4;双平台金属扣具,100031537712,20万+,100031537712
酷冷至尊（CoolerMaster）暴雪T620S CPU风冷散热器 支持多平台/双塔/6热管/镀镍铜底/ARGB灯效/TDP260W,159.00,酷冷至尊京东自营旗舰店,T620S多平台/双塔6热管镀镍铜底,20万+,jfs/t1/101873/27/31647/97517/642bc471F1529aab7/2b50e0c6630085e9.jpg,1000000442,TDP260W;全面散热;嵌入式风扇;支持260W;镀镍铜底;高强度穿透;ARGB灯效;热管六条;回流焊工艺;兼容性强,100043119256,30万+,100043119256
瓦尔基里(VALKYRIE）DL125 VALKYRIE VK CPU风冷散热器  双塔 焊接6热管纯铜底 支持LGA1700 AM5 ARGB光效 ,349.00,瓦尔基里（VALKYRIE）京东自营旗舰店,DL125 VALKYRIE,5万+,jfs/t1/303585/11/12211/95995/6855847dFeb3b7f08/8b19b7e395f9abff.jpg,1000421158,FDB轴承风扇;ARGB光效;高效散热;高性能风扇;纳米石墨烯;260W解热;稳定性能;FDB轴承;易于安装;兼容AM5,100065772427,8万+,100065772427
利民（thermalright）Assassin King 120 MINI WHITE ARGB V3 风冷散热器 135MM高度 AK120 MINI WHITE ARGB V3,119.00,利民Thermalright京东自营旗舰店,AK120 MINI WHITE ARGB V3五热管,5000+,jfs/t1/242126/18/21850/81841/672030edF7b2816bb/969df51faadd9be0.jpg,1000099731,主板神光同步;散热减震脚垫;无限镜面风扇;高效散热;迷你巧妙;提升性能;135mm高度;迷你尺寸;外观时尚;穿片工艺,100079826302,1万+,100079826302
未来系半导体磁吸手机散热器 电竞游戏专用变频 真结冰 RGB灯效 背夹式直播平板降温神器 苹果ipad可用,59.90,未来系京东自营旗舰店,15W变频丨智能变频,500+,jfs/t1/429303/2/4247/171018/69f41f34Fd6231ca0/0083320320efa904.jpg,1000591286,散热方式:半导体散热式;款式:磁吸式;背光灯效:RGB,100250335149,800+,100250335149
利民（thermalright）FROZEN WARFRAME 360 BLACK 寒冰装甲 一体式水冷散热器 IPS液晶屏 FW360 BLACK,374.00,利民Thermalright京东自营旗舰店,FROZEN WARFRAME 360 BLACK,5万+,jfs/t1/208871/6/34294/59488/655c8841Fb0f65677/6cb6239bfe70a97a.jpg,1000099731,磁吸可拆卸冷头;IPS液晶屏;支持DIY主题;智能显示;简约美观;兼容多接口;高性能提升;流畅运行;节省空间;IPS屏显,100078463808,5万+,100078463808
华硕PRIME 大师 360ARGB CPU水冷散热器 高性能水泵/无限镜可替换铭板/预装高性能ARGB风扇/黑神话装机,599.00,华硕京东自营旗舰店,PRIME大师 360ARGB,1万+,jfs/t1/238972/32/11722/142953/66a2049aFe4207d0e/85e4a1635d8c7bae.jpg,1000000225,高效散热;预装一体式风扇;高性能泵;镜面铭板,100117954434,1万+,100117954434
JPLAYER子意联名款6铜管CPU散热器白色ARGB神光同步智能温控（支持全平台/配硅脂/解压200W功耗）JPS-512,89.00,JPLAYER电竞京东自营旗舰店,6铜管白色（ARGB全平台版）,1万+,jfs/t1/280936/15/23722/105414/680890f1F9fc9aee4/9780a0dbf3cb995a.jpg,1000477734,6铜管白色;解压200W;全平台兼容;ARGB灯效;6铜管设计;智能温控;ARGB神光;热管直触;神光同步;PWM温控,100216659450,2万+,100216659450
硕图【45W大功率丨平板专用】平板散热器ipad磁吸背夹半导体制冷直播电竞打游戏专用降温神器吃鸡王者,138.00,硕图（samtogo）京东自营旗舰店,【平板结冰款】45W丨大面积制冷,2000+,jfs/t1/295131/17/5958/265888/68304677F740f1c3d/6cd5bdb6210f5df5.jpg,1000399058,近30日人气商品;近7日人气商品;3万+人浏览,100236444806,3000+,100236444806
子意6铜管CPU散热器风冷白色ARGB温控（支持英特尔、AMD、X79/X99全平台配硅脂/解压200W功耗）ZY-819,85.00,子意DIY京东自营旗舰店,6铜管白色（ARGB全平台版）,2000+,jfs/t1/309455/33/1986/136963/6829b9b3F8d43f613/95024bfeb7b6021a.jpg,1000480162,解压200W;6铜管白色;铜管导热;全平台兼容;直触热管;200W功耗;多接口支持;ARGB灯效;风冷设计;白色外观,100216659490,5000+,100216659490
瓦尔基里EL125 WHITE VK CPU风冷散热器  双塔 逆重力6热管纯铜底 支持LGA1700 AM5 ARGB光效 ,169.00,瓦尔基里（VALKYRIE）京东自营旗舰店,EL125 WHITE,5万+,jfs/t1/286251/15/7502/65912/682873a1F095e5296/a6e3195322f8f026.jpg,1000421158,双塔设计;ARGB光效;AM5支持;逆重力6热管,100176831117,8万+,100176831117
利民（thermalright）AQUA ELITE 240 ARGB 一体式水冷散热器 日蚀幻彩光效 全金属扣具 ARGB冷头 AE240 ARGB,329.00,利民Thermalright京东自营旗舰店,AQUA ELITE 240 ARGB,20万+,jfs/t1/235292/33/18920/40138/6674cf5dFefef7be7/5fd13871b44a2f63.jpg,1000099731,双平台金属扣具;四季兼容;兼容多接口;低噪音运行,100031537752,20万+,100031537752
东部工品硅脂霍尼韦尔7950sp相变硅脂笔记本电脑cpu散热台式机导热膏2g,64.90,东部工品京东自营专区,7950sp2克装【送涂抹工具】,2万+,jfs/t1/398939/2/2704/257532/699ebc6dFf21f8a60/00835a05a0e1d51d.jpg,1000477273,100+人收藏;近30日人气商品,100186099443,3万+,100186099443
九州风神（DEEPCOOL）玄冰600性能版白色CPU风冷散热器/6热管单塔/创新聚风环风扇/热管偏置不挡内存/多平台支持,119.00,九州风神 京东自营旗舰店,玄冰600性能版白色,20万+,jfs/t1/413923/21/8006/98065/69d46021F19a9f8e6/0083320320ffcbbd.jpg,1000000461,6热管单塔;不挡内存;创新聚风环风扇,100340106184,30万+,100340106184
JPLAYER子意联名款6铜管CPU散热器黑色ARGB神光同步智能温控（支持全平台/配硅脂/解压200W功耗）JPS-511,89.00,JPLAYER电竞京东自营旗舰店,6铜管黑色（ARGB全平台版）,1万+,jfs/t1/274044/18/25973/106787/68088ffeF6a7eb930/038d8d99e3272531.jpg,1000477734,6铜管黑色;ARGB同步;6铜管设计;全平台兼容;ARGB神光;智能温控;黑色外观;热管直触;ARGB灯效;风冷鳍片,100216659452,2万+,100216659452
瓦尔基里(VALKYRIE）DL125 LOKI VK CPU风冷散热器  双塔 焊接6热管纯铜底 支持LGA1700 AM5 ARGB光效 ,349.00,瓦尔基里（VALKYRIE）京东自营旗舰店,DL125 LOKI,5万+,jfs/t1/286580/5/16719/88114/6855846cF50ba8a3e/d06fd927a6bd8e9d.jpg,1000421158,FDB轴承风扇;耐用材料;强劲散热;六热管高效;ARGB光效;纳米石墨烯;全回流焊工艺;纯铜底座;兼容AM5;易于安装,100062972126,8万+,100062972126
黑鲨【电竞套装】黑鲨6磁吸散热器黑+电竞游戏指套组套 京东自营,168.00,黑鲨京东自营官方旗舰店,背夹6黑色+游戏指套电竞套装,20万+,jfs/t1/410451/35/12589/169926/69ca5348F9b57f778/008332032085b1b0.jpg,1000097162,游戏指套;磁吸散热器;电竞套装;电竞游戏,100336597968,30万+,100336597968
利民（thermalright）Assassin King 120 MINI V2 CPU风冷散热器 高度135mm AGHP4代5热管铜底镀镍 AK120 MINI V2,159.00,利民Thermalright京东自营旗舰店,Assassin King 120 MINI V2 ,5000+,jfs/t1/188578/25/50234/91025/6720311cF26cf98d9/8a8d3384e40d2db8.jpg,1000099731,双平台金属扣具;铜底镀镍热管;兼容广泛;轻量便携;提升稳定;风冷底座;穿片工艺;高效散热;简易安装;改善性能,100006722267,1万+,100006722267
COOLLEO酷里奥倚天B60T标准版V2 塔式CPU散热器6热管(六铜管)双塔风扇静音电脑风冷黑色AM5 AMD 1700 1200,159.00,酷里奥（COOLLEO）京东自营旗舰店,倚天B60T标准版V2,1000+,jfs/t1/341443/38/26308/82692/6911636fF89753443/4515c89d38c640cf.jpg,1022148319,支持多平台使用;高性价比双塔;六热管双风扇;高效散热;黑色外观;兼容多平台;兼容AM5;静音运行;静音效果;支持AM5,100297849142,2000+,100297849142
瓦尔基里EL125 BLACK VK CPU风冷散热器  双塔 逆重力6热管纯铜底 支持LGA1700 AM5 ARGB光效 ,199.00,瓦尔基里（VALKYRIE）京东自营旗舰店,EL125 BLACK,5万+,jfs/t1/303266/3/7439/69488/68287281F508f40d8/371a0b88cd610233.jpg,1000421158,纯铜底焊接;ARGB光效;逆重力6热管;AM5兼容;炫彩灯效;兼容AM5;双塔设计,100229576888,8万+,100229576888
东部工品硅脂cpu导热硅脂散热硅脂笔记本导热膏电脑硅胶cpu散热显卡台式机,23.90,东部工品京东自营专区,【20g大容量硅脂】轻松涂抹,2万+,jfs/t1/306756/26/26435/423177/689e9d21F6722f357/857a5481f99ff6de.jpg,1000477273,近7日热卖好货;近7日人气商品;1万+人已买,100186099439,3万+,100186099439
乔思伯（JONSBO）CR-1000 V3 Pro ARGB版白色款 CPU风冷散热器(镀镍6热管/主板ARGB同步/PWM/多平台/附硅脂),125.00,乔思伯京东自营旗舰店,CR-1000V3PRO ARGB版白色6热管,2万+,jfs/t1/27040/33/21125/66434/6698740cF4c0ef04d/b12ad1dc5199eb75.jpg,1000007266,157mm高度;12cm风扇;静音运行设计;时尚外观;高效散热;同步控制;性能稳定;镀镍6热管;附赠硅脂;6热管设计,100060911910,4万+,100060911910
九州风神（DEEPCOOL）大霜塔性能版FOR AMD风冷散热器/升级塔体/创新聚风环风扇/精雕镀镍铜底/AMD平台专用,159.00,九州风神 京东自营旗舰店,大霜塔性能版FOR AMD,20万+,jfs/t1/412384/8/4026/120164/69cb2b41F85ec0cfe/0083320320c54939.jpg,1000000461,聚风环风扇;精雕镀镍铜底;AMD平台专用;创新风扇;精雕镀镍;铜底散热;AMD专用;升级塔体,100319734514,30万+,100319734514
